SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,bureau_total_loans,bureau_active_loans,bureau_closed_loans,bureau_mean_credit,bureau_max_credit,bureau_mean_debt,bureau_mean_overdue,bureau_mean_annuity,bureau_mean_duration,bureau_pct_active,bureau_bal_avg_months,bureau_bal_count_overdue,bureau_bal_count_active,bureau_bal_total_records,latest_status_1,latest_status_2,latest_status_3,latest_status_4,latest_status_5,latest_status_C,latest_status_X,prev_total_apps,prev_approved_apps,prev_refused_apps,prev_mean_requested_credit,prev_mean_approved_credit,prev_mean_annuity,prev_mean_decision_days,prev_mean_down_payment,prev_approved_rate,prev_refused_rate,pos_total_loans,pos_mean_remaining_inst,pos_mean_completed_inst,pos_avg_dpd,pos_avg_dpd_def,pos_latest_balance_month,cc_total_cards,cc_mean_limit,cc_mean_balance,cc_mean_drawings,cc_mean_payment,cc_mean_utilization,cc_max_utilization,inst_total_installments,inst_mean_inst_amount,inst_mean_payment_amount,inst_mean_delay,inst_pct_late,inst_pct_early,inst_max_delay,inst_mean_days_early,AGE,YEARS_EMPLOYED
390028,1,Cash loans,M,N,N,1,135000.0,495000.0,45805.5,495000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.028663,-11294,-4000,-3747.0,-3732,,1,1,0,1,1,0,Core staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Legal Services,,0.6078746080862935,0.5460231970049609,0.0722,,0.9945,,,0.24,0.2069,0.2917,,,,0.1567,,0.0824,0.0735,,0.9945,,,0.2417,0.2069,0.2917,,,,0.1633,,0.0873,0.0729,,0.9945,,,0.24,0.2069,0.2917,,,,0.1596,,0.0841,,block of flats,0.1252,"Stone, brick",No,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8785.5,26356.5,0.0,0.0,,-2345.3333333333335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.942465753424656,10.95890410958904
368229,1,Cash loans,F,Y,Y,0,225000.0,198666.0,13063.5,175500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-19326,-2410,-11518.0,-2449,4.0,1,1,0,1,1,0,,2.0,2,2,THURSDAY,12,0,0,0,1,1,1,Other,0.6080226179747716,0.6959599921682502,0.7570690154522959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-406.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,5.0,260968.11428571428,1075500.0,86016.6,0.0,,-1445.7142857142858,28.57142857142857,,,,,,,,,,,,7.0,2.0,2.0,225642.85714285713,246205.2857142857,23011.45875,-154.0,,28.57142857142857,28.57142857142857,2.0,27.428571428571427,4.142857142857143,0.0,0.0,-2.0,,,,,,,,13.0,39077.17615384616,39077.17615384616,0.0,0.0,100.0,-1.0,6.615384615384615,52.94794520547945,6.602739726027397
287499,0,Cash loans,F,N,N,1,112500.0,191880.0,19107.0,180000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-16318,-8400,-3880.0,-4659,,1,1,0,1,0,0,Core staff,3.0,2,2,SATURDAY,16,0,0,0,0,0,0,Police,,0.6504864368344864,0.5971924268337128,0.0948,0.0605,0.9747,0.6532,0.0119,0.0,0.2069,0.1667,0.2083,0.1152,0.0756,0.0749,0.0077,0.0184,0.0966,0.0628,0.9747,0.6668,0.012,0.0,0.2069,0.1667,0.2083,0.1178,0.0826,0.078,0.0078,0.0194,0.0958,0.0605,0.9747,0.6578,0.012,0.0,0.2069,0.1667,0.2083,0.1172,0.077,0.0762,0.0078,0.0187,reg oper account,block of flats,0.0707,Panel,No,0.0,0.0,0.0,0.0,-637.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,236575.5,381114.0,98005.5,0.0,,-1058.0,33.33333333333333,,,,,,,,,,,,1.0,1.0,0.0,193455.0,90000.0,16642.8,-637.0,103455.0,100.0,0.0,1.0,0.5,0.5,0.0,0.0,-19.0,,,,,,,,1.0,92734.92,92734.92,0.0,0.0,100.0,-8.0,8.0,44.706849315068496,23.013698630136986
122010,0,Cash loans,M,Y,Y,2,225000.0,900000.0,48082.5,900000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.010032,-13764,-4173,-2774.0,-4461,11.0,1,1,1,1,1,0,Laborers,4.0,2,2,WEDNESDAY,7,0,0,0,0,1,1,Transport: type 2,,0.4100391746678596,0.524496446363472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,0.0,-1098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,6.0,12.0,475286.74,1800000.0,178810.070625,0.0,,-1221.7777777777778,33.33333333333333,,,,,,,,,,,,2.0,2.0,0.0,42671.25,38265.75,8498.745,-928.5,6063.75,100.0,0.0,2.0,2.727272727272727,2.272727272727273,0.0,0.0,-21.0,,,,,,,,9.0,9940.260000000002,9940.260000000002,0.0,0.0,100.0,-4.0,21.666666666666668,37.70958904109589,11.432876712328767
296235,0,Cash loans,F,Y,Y,0,225000.0,1166724.0,34245.0,913500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.010032,-13858,-499,-630.0,-3388,16.0,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,8,0,0,0,1,1,0,Trade: type 7,0.1388240515320141,0.4223867478358886,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-956.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,174571.875,270000.0,29328.75,0.0,,-1214.25,25.0,,,,,,,,,,,,1.0,1.0,0.0,81810.0,80500.5,9652.005,-956.0,9000.0,100.0,0.0,1.0,5.833333333333333,6.166666666666667,0.0,0.0,-20.0,,,,,,,,14.0,9637.939285714285,8259.081428571428,1.2857142857142858,14.285714285714285,85.71428571428571,11.0,8.857142857142858,37.967123287671235,1.367123287671233
327453,1,Cash loans,F,N,N,0,157500.0,225000.0,17775.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-19443,-1408,-9772.0,-3000,,1,1,1,1,0,0,Cooking staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Trade: type 3,,0.1824778207308808,0.2079641743053816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1586.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,21.0,14.0,7.0,298362.70499999996,1044185.805,147094.6542857143,0.0,,-1304.2857142857142,66.66666666666666,,,,,,,,,,,,4.0,2.0,1.0,233791.875,278289.0,19414.005,-441.75,0.0,50.0,25.0,1.0,5.444444444444445,4.111111111111111,0.0,0.0,-25.0,,,,,,,,8.0,19577.671875,19577.671875,0.0,0.0,100.0,-6.0,10.25,53.26849315068493,3.8575342465753426
258553,0,Cash loans,M,Y,N,2,270000.0,728460.0,71095.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.072508,-15981,-1909,-7771.0,-4356,15.0,1,1,0,1,0,0,Core staff,4.0,1,1,THURSDAY,18,0,0,0,0,0,0,Government,,0.6547548321783898,0.6738300778602003,0.1305,0.0687,0.9796,0.728,0.0,0.144,0.0621,0.4583,0.5,0.0,0.1122,0.123,0.0029,0.0055,0.1008,0.0318,0.9777,0.7321,0.0,0.0806,0.0345,0.4583,0.5,0.0,0.0882,0.0743,0.0,0.0,0.1093,0.0474,0.9796,0.7249,0.0,0.08,0.0345,0.4583,0.5,0.0,0.1154,0.1009,0.0019,0.0003,not specified,block of flats,0.0561,Block,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,478378.5,900000.0,0.0,0.0,,-1211.0,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.78356164383562,5.23013698630137
308617,0,Cash loans,F,N,N,0,112500.0,152820.0,15016.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-16499,-4046,-10633.0,-22,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Self-employed,,0.7097505773714273,0.6848276586890367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2257.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,51363.0,85221.0,0.0,0.0,,-600.0,0.0,,,,,,,,,,,,4.0,3.0,0.0,69746.625,232839.0,19449.195,-1017.75,5400.0,75.0,0.0,2.0,11.818181818181818,6.909090909090909,0.0,0.0,-9.0,1.0,585000.0,0.0,0.0,,0.0,0.0,20.0,24510.29625,24510.29625,0.0,0.0,95.0,0.0,13.5,45.202739726027396,11.084931506849315
292178,0,Cash loans,M,Y,N,0,202500.0,268659.0,21357.0,243000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010006,-11668,-2331,-1154.0,-4058,4.0,1,1,0,1,0,0,Laborers,2.0,2,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.6261912876833989,0.7172156237587421,0.6910212267577837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1791.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,706500.0,1350000.0,228327.0,0.0,0.0,-1064.3333333333333,33.33333333333333,-28.536585365853657,0.0,41.0,41.0,False,False,False,False,False,True,False,4.0,2.0,0.0,72303.75,76288.5,17866.395,-653.25,0.0,50.0,0.0,2.0,6.0,4.0,0.0,0.0,-1.0,,,,,,,,18.0,18855.6175,15881.292500000001,0.2222222222222222,16.666666666666664,77.77777777777779,2.0,6.388888888888889,31.96712328767123,6.3863013698630136
262349,0,Cash loans,F,N,Y,0,112500.0,257391.0,25074.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-21301,365243,-13151.0,-4295,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,6,0,0,0,0,0,0,XNA,,0.5016255457985507,0.7421816117614419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2705.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0,4.0,233489.54699999996,473130.0,62198.1,0.0,9810.0,-1501.8,20.0,-33.652,8.0,242.0,250.0,False,False,False,False,False,True,False,14.0,4.0,2.0,83418.75,97094.89285714286,14392.664999999999,-569.2142857142857,5332.5,28.57142857142857,14.285714285714285,3.0,9.157894736842104,8.657894736842104,0.0,0.0,-1.0,1.0,225000.0,0.0,0.0,,0.0,0.0,39.0,17887.975384615387,17216.401153846153,0.1282051282051282,7.6923076923076925,87.17948717948718,3.0,4.9743589743589745,58.35890410958904,
138948,0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-7772,-630,-7752.0,-441,,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Trade: type 2,,0.3847940305024433,0.6263042766749393,0.0722,0.0494,0.9871,0.8232,0.024,0.0,0.1379,0.1667,0.2083,0.019,0.0588,0.0514,0.0,0.0,0.0735,0.0512,0.9871,0.8301,0.0242,0.0,0.1379,0.1667,0.2083,0.0194,0.0643,0.0536,0.0,0.0,0.0729,0.0494,0.9871,0.8256,0.0241,0.0,0.1379,0.1667,0.2083,0.0193,0.0599,0.0523,0.0,0.0,reg oper account,block of flats,0.0535,Panel,No,0.0,0.0,0.0,0.0,-409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,22500.0,22500.0,0.0,0.0,,-331.0,100.0,,,,,,,,,,,,1.0,1.0,0.0,53014.95,53014.95,6021.45,-295.0,0.0,100.0,0.0,1.0,6.5,3.5,0.0,0.0,-2.0,,,,,,,,8.0,7474.072499999999,7474.072499999999,0.0,0.0,100.0,-9.0,16.75,21.293150684931508,1.726027397260274
266490,0,Revolving loans,F,Y,Y,0,42750.0,135000.0,6750.0,135000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-19942,365243,-2136.0,-3498,9.0,1,0,0,1,0,0,,2.0,2,2,SUNDAY,11,0,0,0,0,0,0,XNA,,0.6800500398526071,0.5620604831738043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,276633.405,567000.0,170726.625,0.0,,-968.5,75.0,,,,,,,,,,,,1.0,1.0,0.0,125550.0,100440.0,6835.95,-630.0,25110.0,100.0,0.0,1.0,11.6,4.4,0.0,0.0,-11.0,,,,,,,,8.0,14419.361250000002,14419.361250000002,0.0,0.0,100.0,-11.0,20.625,54.635616438356166,
366446,0,Cash loans,F,N,Y,0,225000.0,1467612.0,54517.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.009175,-19777,-6835,-7653.0,-3310,,1,1,1,1,1,0,Core staff,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Military,,0.7672877341481295,0.6006575372857061,0.1237,0.0815,0.9901,,,0.12,0.1034,0.375,,,,0.1461,,0.0,0.1261,0.0846,0.9901,,,0.1208,0.1034,0.375,,,,0.1522,,0.0,0.1249,0.0815,0.9901,,,0.12,0.1034,0.375,,,,0.1487,,0.0,,block of flats,0.1149,Monolithic,No,2.0,0.0,2.0,0.0,-789.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,237434.625,450000.0,0.0,0.0,0.0,-1083.0,25.0,-27.178571428571427,0.0,84.0,84.0,False,False,False,False,False,True,False,4.0,2.0,2.0,264316.5,264316.5,15981.17625,-689.75,0.0,50.0,50.0,2.0,11.541666666666666,5.541666666666667,0.0,0.0,-8.0,,,,,,,,22.0,26642.37477272727,26642.37477272727,0.0,0.0,100.0,-4.0,10.681818181818182,54.18356164383562,18.726027397260275
156599,0,Cash loans,M,N,Y,0,99000.0,284400.0,15880.5,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018634,-20590,-1810,-10947.0,-4143,,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.5141737453972989,0.5531646987710016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-908.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,260977.5,450000.0,45357.75,0.0,,-955.5,50.0,,,,,,,,,,,,5.0,5.0,0.0,133936.2,143660.7,8643.663,-1052.6,1984.5,100.0,0.0,4.0,10.95,5.85,0.0,0.0,-1.0,1.0,225000.0,0.0,0.0,,0.0,0.0,36.0,12802.12625,12331.18875,0.1388888888888889,8.333333333333332,80.55555555555556,3.0,11.416666666666666,56.41095890410959,4.958904109589041
449317,0,Cash loans,F,N,Y,0,90000.0,675000.0,32602.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22304,365243,-15701.0,-4124,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.2697596858340409,0.5902333386185574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-381.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,2.0,150000.0,225000.0,50535.0,0.0,,-583.3333333333334,33.33333333333333,,,,,,,,,,,,20.0,5.0,11.0,83406.825,87175.125,7771.963846153846,-989.0,504.0,25.0,55.00000000000001,4.0,15.367647058823529,9.720588235294118,0.0,0.0,-2.0,,,,,,,,80.0,12101.560875,9895.9156875,0.825,28.749999999999996,62.5,8.0,6.7875,61.106849315068494,
289249,0,Cash loans,F,Y,N,0,180000.0,720000.0,23926.5,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.018801,-15972,-7305,-7795.0,-4333,18.0,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Medicine,0.5974529187917601,0.5314877452127239,0.2807895743848605,0.1536,0.1506,0.9821,0.7552,0.0657,0.0,0.3448,0.1667,0.0417,0.1143,0.1252,0.1318,0.0,0.0,0.1565,0.1563,0.9821,0.7648,0.0663,0.0,0.3448,0.1667,0.0417,0.1169,0.1368,0.1374,0.0,0.0,0.1551,0.1506,0.9821,0.7585,0.0661,0.0,0.3448,0.1667,0.0417,0.1163,0.1274,0.1342,0.0,0.0,reg oper spec account,block of flats,0.1396,Panel,No,0.0,0.0,0.0,0.0,-1236.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,1.0,11.0,207013.25625,621000.0,30574.5,0.0,,-1243.5833333333333,8.333333333333332,,,,,,,,,,,,9.0,7.0,1.0,419127.0,515969.5,22698.460000000003,-1499.2222222222222,6367.5,77.77777777777779,11.11111111111111,6.0,19.45263157894737,9.157894736842104,0.0,0.0,-2.0,1.0,260217.39130434784,120919.12630434782,7301.086956521739,12046.962391304349,0.46468503007518797,1.0782197142857144,189.0,19268.809523809523,18560.35523809524,0.6031746031746031,3.1746031746031744,47.61904761904761,29.0,3.2751322751322753,43.75890410958904,20.013698630136986
447921,0,Cash loans,F,N,N,1,90000.0,454500.0,13284.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-15439,-8651,-507.0,-4289,,1,1,0,1,1,0,,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Industry: type 2,,0.2670116691387596,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1512.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,4.0,10.0,61909.89428571429,191250.0,-0.049090909090909095,0.0,,-1481.142857142857,28.57142857142857,,,,,,,,,,,,5.0,3.0,1.0,115477.65,158773.05,9031.89375,-1263.2,3322.5,60.0,20.0,3.0,3.2941176470588234,4.0588235294117645,0.0,0.0,-43.0,1.0,186428.57142857142,0.0,0.0,,0.0,0.0,15.0,7318.749,7318.749,0.0,0.0,100.0,-3.0,15.333333333333334,42.298630136986304,23.7013698630137
430278,0,Cash loans,M,Y,Y,1,112500.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-12386,-656,-6445.0,-3831,2.0,1,1,0,1,0,0,Core staff,3.0,2,2,SUNDAY,9,0,0,0,0,0,0,Trade: type 7,0.5254540585715983,0.4645811538129511,0.1595195404777181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1329.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,519930.0,1350000.0,290256.165,0.0,12415.635,-449.3333333333333,66.66666666666666,-10.851851851851851,0.0,54.0,54.0,False,False,False,False,False,False,True,11.0,3.0,3.0,83559.27272727272,107084.04545454546,10297.44,-776.6363636363636,5038.2,27.27272727272727,27.27272727272727,3.0,4.36,4.36,0.08,0.08,-30.0,,,,,,,,23.0,6877.53,6674.263043478261,0.08695652173913043,4.3478260869565215,91.30434782608695,2.0,10.478260869565217,33.93424657534246,1.7972602739726027
124169,0,Cash loans,M,N,N,3,135000.0,254700.0,17149.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,Co-op apartment,0.010643,-12182,-1043,-5537.0,-4017,,1,1,1,1,1,0,Drivers,5.0,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.2684049200046973,0.5884877883422673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-481.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,511425.0,1035000.0,210654.0,0.0,,-1567.0,33.33333333333333,,,,,,,,,,,,1.0,1.0,0.0,31045.5,29155.5,5382.405,-680.0,6210.0,100.0,0.0,1.0,2.625,3.375,0.375,0.375,-16.0,,,,,,,,8.0,4736.7,4064.765625,2.75,25.0,75.0,19.0,12.0,33.37534246575343,2.8575342465753426
313581,0,Cash loans,F,N,Y,1,112500.0,580500.0,19314.0,580500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-13692,-711,-6893.0,-4653,,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Trade: type 7,0.4839646069803574,0.5354878672277503,0.7209441499436497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1835.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,22119.075,22936.5,0.0,0.0,10612.485,-1779.0,0.0,-55.5,0.0,12.0,12.0,False,False,False,False,False,False,True,10.0,7.0,0.0,62243.280000000006,69586.38,8237.346428571429,-1033.6,3048.0,70.0,0.0,6.0,7.064516129032258,5.951612903225806,0.0,0.0,-1.0,1.0,45000.0,0.0,0.0,,0.0,0.0,58.0,11546.997672413792,11210.448103448276,0.1206896551724138,1.7241379310344827,98.27586206896551,7.0,18.775862068965516,37.512328767123286,1.9479452054794522
